canonical_cell_type_coverage,canonical_cell_type_nonempty_cells,canonical_gene_coverage,canonical_gene_nonempty,cell_type_mapping_status_counts,dataset_id,declared_expression_representation,declared_storage_kind,expression_semantics,file_size_bytes,finite_fraction,gene_id_profile,gene_mapping_status_counts,integer_like_fraction,label_column,label_coverage,labeled_cells,layer_profiles,layers,median_known_type_cells,metadata_columns,min_known_type_cells,n_cells,n_genes,n_known_cell_types,negative_fraction,obs_columns,obs_names_unique,obsm,obsp,path,rare_types_lt1pct,rare_types_lt50,sample_max,sample_min,sampled_values,schema_version,species_inferred,status,top_cell_types,unknown_or_missing_cells,uns_keys,var_columns,var_names_unique,varm,warnings,x_class,x_dtype,zero_fraction
0.0,0,0.0,0,"{""unmapped"": 36407}",Oryza sativa_PRJNA706435,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,283970158,1.0,"{""rice_locus"": 4991, ""symbol_like"": 9}","{""unmapped"": 29370}",1.0,celltype_after,0.9763507017881177,35546,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 602.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9485282897949219}}","[""None""]",2852.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 2, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",630,36407,29370,13,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype"", ""celltype_after"", ""celltype_before"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Oryza sativa_PRJNA706435.h5ad,0,0,602.0,0.0,786432,1.0.0,Oryza sativa,ok,"{""Epidermal meristematic cell"": 1833, ""Non_hair root epidermal cell"": 2852, ""Pericycle cell"": 630, ""Phloem"": 687, ""Root cap junction"": 643, ""Root cortex"": 3609, ""Root endodermis"": 4120, ""Root exodermis"": 4360, ""Root hair cell"": 2600, ""Root meristem"": 5384, ""Root stele"": 3184, ""Sclerenchyma"": 3432, ""Xylem"": 2212}",861,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9485282897949219
0.0,0,0.0,0,"{""unmapped"": 32265}",Oryza sativa_PRJNA767589_Inflorescence,scaled_continuous,dense,scaled_continuous_or_centered,725524442,1.0,"{""rice_locus"": 4935, ""symbol_like"": 65}","{""unmapped"": 5564}",0.004405975341796875,celltype_after,0.0,0,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.004405975341796875, ""negative_fraction"": 0.860785166422526, ""sample_equal_to_x"": true, ""sample_max"": 10.0, ""sample_min"": -6.492242336273193, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 5, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",,32265,5564,0,0.860785166422526,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.1"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Oryza sativa_PRJNA767589_Inflorescence.h5ad,0,0,10.0,-6.492242336273193,786432,1.0.0,Oryza sativa,ok,{},32265,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""cell_type_column_present_but_all_unknown_or_missing"", ""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 6182}",Oryza sativa_PRJNA767589_Spikelet,scaled_continuous,dense,scaled_continuous_or_centered,140818700,1.0,"{""rice_locus"": 4935, ""symbol_like"": 65}","{""unmapped"": 5564}",0.0024439493815104165,celltype_after,1.0,6182,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.0024439493815104165, ""negative_fraction"": 0.8868242899576823, ""sample_equal_to_x"": true, ""sample_max"": 10.0, ""sample_min"": -4.217782497406006, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",606.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 5, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",183,6182,5564,9,0.8868242899576823,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.1"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Oryza sativa_PRJNA767589_Spikelet.h5ad,0,0,10.0,-4.217782497406006,786432,1.0.0,Oryza sativa,ok,"{""Cryptic bract"": 823, ""Floret meristem"": 294, ""Lodicule"": 607, ""Palea"": 471, ""Rudimentary glume"": 606, ""Spikelet identity cell"": 183, ""Spikelet supporting cell"": 2127, ""Stamen"": 363, ""Sterile lemma"": 708}",0,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 15304}",Phyllostachys edulis_PRJNA953008,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,180832955,1.0,"{""symbol_like"": 5000}","{""unmapped"": 35027}",1.0,celltype_after,0.8227260846837429,12591,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 225.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9423383076985677}}","[""None""]",2014.5,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",1448,15304,35027,4,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.8"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Phyllostachys edulis_PRJNA953008.h5ad,0,0,225.0,0.0,786432,1.0.0,Phyllostachys edulis,ok,"{""Root cap"": 2091, ""Root epidermis"": 1448, ""Root initial cell"": 1938, ""Root system ground meristem"": 7114}",2713,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9423383076985677
0.0,0,0.0,0,"{""unmapped"": 22268}",Pisum sativum_PRJNA983513,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,300341307,1.0,"{""symbol_like"": 5000}","{""unmapped"": 21854}",1.0,celltype_after,0.9707652236393031,21617,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 560.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.8862444559733073}}","[""None""]",2840.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 2, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",80,22268,21854,5,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Pisum sativum_PRJNA983513.h5ad,1,0,560.0,0.0,786432,1.0.0,Pisum sativum,ok,"{""Guard cell"": 80, ""Mesophyll cell"": 10428, ""Shoot apical meristem"": 2840, ""Shoot system epidermis"": 7393, ""Shoot system vascular system"": 876}",651,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.8862444559733073
0.0,0,0.0,0,"{""unmapped"": 9825}",Populus alba x Populus glandulosa_PRJNA703312,scaled_continuous,dense,scaled_continuous_or_centered,728362381,1.0,"{""symbol_like"": 5000}","{""unmapped"": 45469}",0.0012944539388020833,celltype_after,0.6744020356234097,6626,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.0012944539388020833, ""negative_fraction"": 0.9367243448893229, ""sample_equal_to_x"": true, ""sample_max"": 10.0, ""sample_min"": -2.102163553237915, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",937.5,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",186,9825,45469,8,0.9367243448893229,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""RNA_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Populus alba x Populus glandulosa_PRJNA703312.h5ad,0,0,10.0,-2.102163553237915,786432,1.0.0,Populus alba x Populus glandulosa,ok,"{""Early ray xylem parenchyma cell"": 186, ""Early xylem fiber cell"": 1129, ""Early xylem vessel member"": 284, ""Intermediate xylem fiber cell"": 1056, ""Intermediate xylem vessel member"": 819, ""Late ray xylem parenchyma cell"": 1066, ""Ray xylem parenchyma cell"": 1553, ""Xylem fiber and ray parenchyma precursor cell"": 533}",3199,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 19950}",Populus alba x Populus tremula_PRJNA787915,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,195611230,1.0,"{""symbol_like"": 5000}","{""unmapped"": 28686}",1.0,celltype_after,0.6197493734335839,12364,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 58.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9365806579589844}}","[""None""]",2131.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",263,19950,28686,6,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.4"", ""seurat_clusters"", ""CB"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Populus alba x Populus tremula_PRJNA787915.h5ad,0,0,58.0,0.0,786432,1.0.0,Populus alba x Populus tremula,ok,"{""Companion cell"": 263, ""Proliferating cell"": 2265, ""Shoot apical meristem"": 875, ""Shoot system epidermis"": 3837, ""Shoot system vascular system"": 3127, ""Young leaf primordium"": 1997}",7586,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9365806579589844
0.0,0,0.0,0,"{""unmapped"": 7059}",Populus alba_PRJCA005543,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,133892636,1.0,"{""symbol_like"": 5000}","{""unmapped"": 28525}",1.0,celltype_after,0.7764555886102847,5481,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 390.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.876959482828776}}","[""None""]",416.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",53,7059,28525,11,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Populus alba_PRJCA005543.h5ad,2,0,390.0,0.0,786432,1.0.0,Populus alba,ok,"{""Phloem companion cell"": 183, ""Phloem mother cell"": 416, ""Phloem parenchyma cell"": 53, ""Photosynthetic cell"": 1532, ""Stem cork cell"": 266, ""Stem cortex-endodermis initial cell"": 65, ""Stem endodermis"": 233, ""Stem vascular cambium"": 601, ""Xylem mother cell"": 729, ""Xylem parenchyma cell"": 569, ""Xylem with secondary cell wall"": 834}",1578,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.876959482828776
0.0,0,0.0,0,"{""unmapped"": 8840}",Populus euramericana_PRJCA015012_Primary,scaled_continuous,dense,scaled_continuous_or_centered,425748203,1.0,"{""symbol_like"": 5000}","{""unmapped"": 27680}",0.0023943583170572915,celltype_after,0.61289592760181,5418,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.0023943583170572915, ""negative_fraction"": 0.9246966044108073, ""sample_equal_to_x"": true, ""sample_max"": 10.0, ""sample_min"": -1.4989203214645386, ""sampled_values"": 786432, ""zero_fraction"": 0.0009765625}}","[""None""]",708.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",56,8840,27680,8,0.9246966044108073,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""RNA_snn_res.0.3"", ""seurat_clusters"", ""customclassif"", ""customclassif2"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Populus euramericana_PRJCA015012_Primary.h5ad,1,0,10.0,-1.4989203214645386,786432,1.0.0,Populus euramericana,ok,"{""Companion cell"": 56, ""Phloem precursor cell"": 1124, ""Stem cortex"": 674, ""Stem epidermis"": 211, ""Stem pith ray"": 491, ""Stem vascular cambium"": 941, ""Xylem precursor cell"": 1179, ""Xylem vessel member"": 742}",3422,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0009765625
0.0,0,0.0,0,"{""unmapped"": 13593}",Populus euramericana_PRJCA015012_Secondary,scaled_continuous,dense,scaled_continuous_or_centered,732667673,1.0,"{""symbol_like"": 5000}","{""unmapped"": 28948}",0.0011355082194010417,celltype_after,0.9050246450378872,12302,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.0011355082194010417, ""negative_fraction"": 0.9216143290201823, ""sample_equal_to_x"": true, ""sample_max"": 10.0, ""sample_min"": -1.9723365306854248, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",1364.5,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",708,13593,28948,8,0.9216143290201823,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""RNA_snn_res.0.3"", ""seurat_clusters"", ""customclassif"", ""customclassif2"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Populus euramericana_PRJCA015012_Secondary.h5ad,0,0,10.0,-1.9723365306854248,786432,1.0.0,Populus euramericana,ok,"{""Companion cell"": 708, ""Phloem parenchyma cell"": 3130, ""Phloem precursor cell"": 739, ""Stem pith ray"": 1442, ""Stem vascular cambium"": 2804, ""Xylem fiber cell"": 1287, ""Xylem precursor cell"": 1446, ""Xylem vessel member"": 746}",1291,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 12615}",Populus trichocarpa_PRJCA014789,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,160682634,1.0,"{""symbol_like"": 5000}","{""unmapped"": 29824}",1.0,celltype_after,0.6456599286563615,8145,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 356.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9252510070800781}}","[""None""]",682.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",580,12615,29824,5,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Populus trichocarpa_PRJCA014789.h5ad,0,0,356.0,0.0,786432,1.0.0,Populus trichocarpa,ok,"{""Phloem"": 580, ""Ray xylem parenchyma cell"": 682, ""Stem vascular cambium"": 2866, ""Xylem fiber cell"": 668, ""Xylem vessel member"": 3349}",4470,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9252510070800781
0.0,0,0.0,0,"{""unmapped"": 24265}",Populus trichocarpa_PRJNA746591,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,209757416,1.0,"{""symbol_like"": 5000}","{""unmapped"": 28134}",1.0,celltype_after,0.7340201936946219,17811,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 260.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9295183817545573}}","[""None""]",3778.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",832,24265,28134,5,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Populus trichocarpa_PRJNA746591.h5ad,0,0,260.0,0.0,786432,1.0.0,Populus trichocarpa,ok,"{""Fusiform initial cell"": 4611, ""Ray initial cell"": 832, ""Ray xylem parenchyma cell"": 3402, ""Xylem fiber cell"": 3778, ""Xylem vessel member"": 5188}",6454,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9295183817545573
0.0,0,0.0,0,"{""unmapped"": 2998}",Solanum lycopersicum_PRJNA667489,scaled_continuous,dense,scaled_continuous_or_centered,124454308,1.0,"{""symbol_like"": 5000}","{""unmapped"": 20410}",0.0003865559895833333,celltype_after,0.2515010006671114,754,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.0003865559895833333, ""negative_fraction"": 0.8447647094726562, ""sample_equal_to_x"": true, ""sample_max"": 10.0, ""sample_min"": -4.719036102294922, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",127.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",81,2998,20410,3,0.8447647094726562,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""RNA_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Solanum lycopersicum_PRJNA667489.h5ad,0,0,10.0,-4.719036102294922,786432,1.0.0,Solanum lycopersicum,ok,"{""G1/S-phase cell"": 81, ""Phloem"": 127, ""Xylem"": 546}",2244,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""cell_type_coverage_below_50_percent"", ""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
