dataset_id	accession	species	panel	tissue	feature_namespace	total_features	gene_mapped_features	mapped_features	mapping_fraction	mapping_fraction_recomputed	fraction_absolute_difference	reference_version	bridge_version	discovery_eligibility	eligibility_reason	matrix_layer	matrix_type	expression_dtype	source_h5ad_path	source_annotation_path	source_annotation_sha256	mapping_source_path	mapping_source_sha256	missing_value_reason
Glycine max_PRJNA1124403_Stem	PRJNA1124403	Glycine max	vascular	stem	standardized H5AD var_names mapped to species reference-gene candidates	42816	42432	38113	0.8901578849028401	0.8901578849028401	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	eligible	passes_provisional_panel_gates	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Glycine max_PRJNA1124403_Stem.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Glycine max_PRJNA1124403_Stem.anno.csv	e66ba5086d9af110563c8e6c8e1f30620debf0aa68d13516b4ed1a24dd742c96	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Gossypium arboreum_PRJNA939177	PRJNA939177	Gossypium arboreum	leaf		standardized H5AD var_names mapped to species reference-gene candidates	4959						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Gossypium arboreum_PRJNA939177.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium arboreum_PRJNA939177.anno.csv	aada9679df8f97ed8092e284f8f695968bb5dbce14bbd240d906f40e855d633f	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium arboreum_PRJNA939177	PRJNA939177	Gossypium arboreum	root		standardized H5AD var_names mapped to species reference-gene candidates	4959						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Gossypium arboreum_PRJNA939177.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium arboreum_PRJNA939177.anno.csv	aada9679df8f97ed8092e284f8f695968bb5dbce14bbd240d906f40e855d633f	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium arboreum_PRJNA939177	PRJNA939177	Gossypium arboreum	vascular		standardized H5AD var_names mapped to species reference-gene candidates	4959						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Gossypium arboreum_PRJNA939177.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium arboreum_PRJNA939177.anno.csv	aada9679df8f97ed8092e284f8f695968bb5dbce14bbd240d906f40e855d633f	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium bickii_PRJNA934498	PRJNA934498	Gossypium bickii	leaf		standardized H5AD var_names mapped to species reference-gene candidates	29356						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Gossypium bickii_PRJNA934498.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium bickii_PRJNA934498.anno.csv	161b552be2e94178af77b8c5b1e856443106b16e9d4bd4132c00bca9ebb74e15	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium bickii_PRJNA934498	PRJNA934498	Gossypium bickii	root		standardized H5AD var_names mapped to species reference-gene candidates	29356						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Gossypium bickii_PRJNA934498.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium bickii_PRJNA934498.anno.csv	161b552be2e94178af77b8c5b1e856443106b16e9d4bd4132c00bca9ebb74e15	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium bickii_PRJNA934498	PRJNA934498	Gossypium bickii	vascular		standardized H5AD var_names mapped to species reference-gene candidates	29356						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Gossypium bickii_PRJNA934498.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium bickii_PRJNA934498.anno.csv	161b552be2e94178af77b8c5b1e856443106b16e9d4bd4132c00bca9ebb74e15	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium hirsutum_PRJNA1010459	PRJNA1010459	Gossypium hirsutum	leaf		standardized H5AD var_names mapped to species reference-gene candidates	58977						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Gossypium hirsutum_PRJNA1010459.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium hirsutum_PRJNA1010459.anno.csv	2f5e9e2def1bbcc0846180fada6b9ae76d23e8e6d73dafab41a69e236e73e932	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium hirsutum_PRJNA1010459	PRJNA1010459	Gossypium hirsutum	root		standardized H5AD var_names mapped to species reference-gene candidates	58977						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Gossypium hirsutum_PRJNA1010459.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium hirsutum_PRJNA1010459.anno.csv	2f5e9e2def1bbcc0846180fada6b9ae76d23e8e6d73dafab41a69e236e73e932	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium hirsutum_PRJNA1010459	PRJNA1010459	Gossypium hirsutum	vascular		standardized H5AD var_names mapped to species reference-gene candidates	58977						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Gossypium hirsutum_PRJNA1010459.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium hirsutum_PRJNA1010459.anno.csv	2f5e9e2def1bbcc0846180fada6b9ae76d23e8e6d73dafab41a69e236e73e932	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium hirsutum_PRJNA1018465	PRJNA1018465	Gossypium hirsutum	leaf		standardized H5AD var_names mapped to species reference-gene candidates	53141						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Gossypium hirsutum_PRJNA1018465.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium hirsutum_PRJNA1018465.anno.csv	851f9b12a105d637551f332c9592f8ec51cdfde6dc7da3a6973c32ea75dc2b73	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium hirsutum_PRJNA1018465	PRJNA1018465	Gossypium hirsutum	root		standardized H5AD var_names mapped to species reference-gene candidates	53141						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Gossypium hirsutum_PRJNA1018465.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium hirsutum_PRJNA1018465.anno.csv	851f9b12a105d637551f332c9592f8ec51cdfde6dc7da3a6973c32ea75dc2b73	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium hirsutum_PRJNA1018465	PRJNA1018465	Gossypium hirsutum	vascular		standardized H5AD var_names mapped to species reference-gene candidates	53141						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Gossypium hirsutum_PRJNA1018465.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium hirsutum_PRJNA1018465.anno.csv	851f9b12a105d637551f332c9592f8ec51cdfde6dc7da3a6973c32ea75dc2b73	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium hirsutum_PRJNA600131	PRJNA600131	Gossypium hirsutum	leaf		standardized H5AD var_names mapped to species reference-gene candidates	6767						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Gossypium hirsutum_PRJNA600131.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium hirsutum_PRJNA600131.anno.csv	15bd67dadfd336259e24bddbe50eb2149fc2bb5137aa1cfd1dfb00b2b830925f	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium hirsutum_PRJNA600131	PRJNA600131	Gossypium hirsutum	root		standardized H5AD var_names mapped to species reference-gene candidates	6767						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Gossypium hirsutum_PRJNA600131.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium hirsutum_PRJNA600131.anno.csv	15bd67dadfd336259e24bddbe50eb2149fc2bb5137aa1cfd1dfb00b2b830925f	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium hirsutum_PRJNA600131	PRJNA600131	Gossypium hirsutum	vascular		standardized H5AD var_names mapped to species reference-gene candidates	6767						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Gossypium hirsutum_PRJNA600131.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium hirsutum_PRJNA600131.anno.csv	15bd67dadfd336259e24bddbe50eb2149fc2bb5137aa1cfd1dfb00b2b830925f	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium hirsutum_PRJNA895970	PRJNA895970	Gossypium hirsutum	leaf		standardized H5AD var_names mapped to species reference-gene candidates	55996						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Gossypium hirsutum_PRJNA895970.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium hirsutum_PRJNA895970.anno.csv	fc07dbe84c11da3befc967839d95f55ee92b9a659ef9fd355544c957fe4ce4d5	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium hirsutum_PRJNA895970	PRJNA895970	Gossypium hirsutum	root		standardized H5AD var_names mapped to species reference-gene candidates	55996						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Gossypium hirsutum_PRJNA895970.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium hirsutum_PRJNA895970.anno.csv	fc07dbe84c11da3befc967839d95f55ee92b9a659ef9fd355544c957fe4ce4d5	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Gossypium hirsutum_PRJNA895970	PRJNA895970	Gossypium hirsutum	vascular		standardized H5AD var_names mapped to species reference-gene candidates	55996						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Gossypium hirsutum_PRJNA895970.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Gossypium hirsutum_PRJNA895970.anno.csv	fc07dbe84c11da3befc967839d95f55ee92b9a659ef9fd355544c957fe4ce4d5	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Hevea brasiliensis_PRJCA012893	PRJCA012893	Hevea brasiliensis	leaf		standardized H5AD var_names mapped to species reference-gene candidates	29202						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Hevea brasiliensis_PRJCA012893.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Hevea brasiliensis_PRJCA012893.anno.csv	0d4e2270e7b07d6bfdff9529e3822ba3ffd678e7b922ce181d585d56a739cd13	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Hevea brasiliensis_PRJCA012893	PRJCA012893	Hevea brasiliensis	root		standardized H5AD var_names mapped to species reference-gene candidates	29202						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Hevea brasiliensis_PRJCA012893.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Hevea brasiliensis_PRJCA012893.anno.csv	0d4e2270e7b07d6bfdff9529e3822ba3ffd678e7b922ce181d585d56a739cd13	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
